User,Agency,Route,Run,VehicleID,ForwardEnd,VehicleCount,VehiclePosition,DepartureStop,ArrivalStop,Date,DepartureTime,ArrivalTime,Notes0,Notes1,Notes2,Notes3,Notes4
Seanny,Luas,Red - Saggart,,3013,,,,The Point,George's Dock,2023-11-27,10:58:00,,,,,,
Seanny,Luas,Red - Saggart ,,3007,,,,George's Dock,Abbey St,2023-11-27,14:58:00,,,,,,
Seanny,Luas,Green,,5013,,,,Marlborough ,Dawson,2023-11-27,15:05:00,,,,,,
Seanny,Luas,Red - Tallaght,,4010,,,,The Point,Abbey St,2023-11-28,11:15:00,,,,,,
Seanny,Luas,Red - Saggart,,4003,,,,Jarvis,Heuston ,2023-11-28,12:31:00,,,,,,
Seanny,Dublin Bus,99,,,,,,8209,8203,2023-11-28,13:12:00,,,,,,
Seanny,Dublin Bus,99,,PA 222,,,,8203,7078,2023-11-28,15:00:00,,,,,,
Seanny,Luas,Red - The Point ,,3009,,,,Heuston,Abbey St,2023-11-28,15:19:00,,,,,,
Seanny,Luas,Green - Bride's Glen,,5033,,,,Marlborough ,,2023-11-28,15:33:00,,,,,,
Seanny,Luas,Green - Broombridge,,5019,,,,Kilmacud ,Harcourt,2023-11-28,18:53:00,,,,,,
Seanny,Luas,Green - Parnell,,5018,,,,Harcourt,O'Connell - GPO,2023-11-28,20:41:00,,,,,,
Seanny,Luas,Red - The Point,,3023,,,,Abbey Street,The Point,2023-11-28,,,,,,,
Seanny,Luas,Red - The Point ,,3025,,,,Jervis,The Point,2023-11-29,13:36:00,,,,,,
Seanny,Luas,Red - Saggart,,3021,,,,The Point,Four Courts,2023-11-29,15:51:00,,,,,,
Seanny,Luas,Red - The Point ,,4013,,,,Abbey Street,The Point,2023-11-29,21:14:00,,,,,,
Seanny,Luas,Red - Tallaght,,4007,,,,The Point,Jervis,2023-11-29,,,,,,,
Seanny,Aer Lingus,EI 061,,EI-GAJ,,,,DUB,SFO,2023-11-30,,,,Airbus A330-302,A333,St Carthage / Mochuta,
Seanny,BART,Yellow,,4083,,,,12th St,Embarcadero,2023-12-02,16:12:00,,,,,,
Seanny,MUNI,M,,1549,,,,Embarcadero,Castro,2023-12-02,16:33:00,,,,,,
Seanny,BART,Yellow ,,4036,,,,12th St,Montgomery,2023-12-05,8:59:00,,,,,,
Seanny,BART,Blue,,4207,,,,Embarcadero ,Civic Center,2023-12-05,17:27:00,,,,,,
Seanny,BART,Yellow,,4139,,,,Civic Center,12th St,2023-12-05,17:35:00,,,,,,
Seanny,BART,Red,,3179,,,,12th St,Montgomery,2023-12-06,9:00:00,,,,,,
Seanny,BART,Red,,,,,,Montgomery,12th St,2023-12-06,11:13:00,,,,,,
Seanny,BART,Yellow,,4297,,,,12th St,Montgomery,2023-12-06,11:38:00,,,,,,
Seanny,BART,Yellow,,4139,,,,Montgomery,12th St,2023-12-06,17:13:00,,,,,,
Seanny,BART,Yellow,,3022,,,,12th St,Montgomery,2023-12-07,8:55:00,,,,,,
Seanny,BART,Red,,3122,,,,Montgomery,12th St,2023-12-07,15:45:00,,,,,,
Seanny,BART,Yellow,,3014,,,,12th St,Embarcadero ,2023-12-09,15:28:00,,,,,,
Seanny,MUNI,M,,2106,,,,Embarcadero ,Church,2023-12-09,15:47:00,,,,,,
Seanny,BART,Red,,4100,,,,12th St,Montgomery,2023-12-11,12:00:00,,,,,,
Seanny,BART,Red,,4216,,,,Embarcadero,12th St,2023-12-11,14:12:00,,,,,,
Seanny,BART,Yellow,,3057,,,,12th St,Montgomery,2023-12-12,8:56:00,,,,,,
Seanny,BART,Yellow,,4090,,,,Montgomery,12th St,2023-12-12,17:08:00,,,,,,
Seanny,BART,Yellow,,3065,,,,12th St,Montgomery,2023-12-13,11:37:00,,,,,,
Seanny,BART,Red,,3112,,,,12th St,Montgomery,2023-12-14,9:00:00,,Updated display,,,,
Seanny,MUNI,N,,,,,,King St & 2nd St,9th Ave & Irving St,2023-12-14,,,,,,,
Seanny,MUNI,44,,,,,,,,2023-12-14,,,,,,,
Seanny,BART,Yellow,,4042,,,,12th St,Embarcadero,2023-12-15,8:47:00,,,,,,
Seanny,MUNI,N,,2072,,,,Embarcadero ,King St & 2nd St,2023-12-15,9:11:00,,,,,,
Seanny,BART,Yellow,,3145,,,,Montgomery,12th St,2023-12-15,11:28:00,,,,,,
Seanny,BART,Yellow,,4113,,,,12th St,24th St,2023-12-16,8:51:00,,Speaker crackly,,,,
Seanny,MUNI,7,,6552,,,,14953,13089,2023-12-16,9:55:00,,,,,,
Seanny,BART,Blue,,3240,,,,Embarcadero ,West Oakland,2023-12-16,11:26:00,,,,,,
Seanny,BART,Red ,,3218,,,,West Oakland ,12th St,2023-12-16,11:39:00,,Updated display,,,,
Seanny,BART,Yellow,,3027,,8,1,12th St,SFO,2023-12-17,13:41:00,,,,,,
Seanny,AirTrain SFO,Red,,,,,,International Terminal G,Terminal 3,2023-12-17,,,,,,,
Seanny,United,UA1509,,N222UA,,,,SFO,HNL,2023-12-17,,,,Boeing 777-222(ER),B772,,
Seanny,United States Navy,,,BB-63,,,,,,2023-12-18,,,,,,,
Seanny,United States Navy,,,TB-39-5,,,,,,2023-12-18,,,,,,,
Seanny,United States Navy,,,TB-39-4,,,,,,2023-12-18,,,,,,,
Seanny,United States Navy,,,SS-287,,,,,,2023-12-18,,,,,,,
Seanny,Blue Hawaiian,,,N11QE,,,,,,2023-12-21,,,,,,,
Seanny,Maita'i Catamaran,,,WDC4426,,,,,,2023-12-22,,,,,,,
Seanny,Southwest,WN 1717,,N8710M,,,,HNL - E7,LIH - 9,2023-12-23,,,,Boeing 737 MAX 8,B38M,,
Seanny,Wiki-Wiki Shuttle,,,6004,,,,A,G,2023-12-31,,,,,,,
Seanny,United,UA1141,,N778UA,,,,HNL - G4,SFO - F15,2023-12-31,,,,Boeing 777-222,B772,,
Seanny,Hawaiian ,HA224,,N487HA,,,,LIH - 3,HNL - A15,2023-12-31,,,,Boeing 717-22A,B712,,
Seanny,BART,,,4035,,8,2,12th St,Montgomery,2024-01-03,9:57:00,,First car 3041 doors said Out Of Service,,,,
Seanny,BART,Yellow,,4289,,8,2,Embarcadero,12th St,2024-01-03,17:27:00,,,,,,
Seanny,BART,Yellow,,3086,,8,1,12th St,Montgomery,2024-01-04,10:48:00,,,,,,
Seanny,BART,Yellow,,4190,,8,7,Embarcadero ,12th St,2024-01-04,,,Updated display,,,,
Seanny,BART,Red,,3235,,,,12th St,Montgomery,2024-01-10,,,,,,,
Seanny,BART,Yellow,,4047,,8,7,Montgomery,12th St,2024-01-10,,,,,,,
Seanny,BART,Yellow,,4287,,8,2,12th St,Powell,2024-01-10,,,,,,,
Seanny,BART,Red,,3108,,8,1,12th St,16th St,2024-01-11,9:20:00,,Full packed,,,,
Seanny,MUNI,N,,1501,,,,Church,King St & 2nd St,2024-01-11,11:57:00,,,,,,
Seanny,BART,Yellow,,3053,,8,8,Montgomery,12th St,2024-01-11,17:22:00,,Packed at Embarcadero ,,,,
Seanny,MUNI,22,,,,,,,,2024-01-11,,,,,,,
Seanny,BART,Red,,3092,,6,1,12th St,Civic Center,2024-01-13,15:47:00,,Updated Display,,,,
Seanny,MUNI,K,,2070,,,,Civic Center,Castro,2024-01-13,16:10:00,,,,,,
Seanny,BART,Red ,,3003,,6,6,Civic Center,12th St,2024-01-13,21:10:00,,,,,,
Seanny,MUNI,M,,2078,,,,Castro,,2024-01-13,,,,,,,
Seanny,MUNI,N,,1522,,,,Embarcadero ,King St & 2nd St,2024-01-15,9:53:00,,,,,,
Seanny,BART,Yellow,,4268,,8,2,12th St,Powell,2024-01-15,13:28:00,,One display went white before arriving at Embarcadero ,,,,
Seanny,MUNI,N,,1497,,,,King St & 2nd St,Embarcadero,2024-01-15,16:28:00,,,,,,
Seanny,BART,Red,,3106,,6,6,Montgomery,12th St,2024-01-15,18:50:00,,Updated displays,,,,
Seanny,BART,,,3093,,8,1,12th St,Embarcadero ,2024-01-16,9:33:00,,,,,,
Seanny,BART,Yellow,,4172,,8,6,Embarcadero ,12th St,2024-01-16,16:46:00,,Extremely packed platform and trains,,,,
Seanny,BART,Yellow,,3089,,8,1,12th St,Montgomery,2024-01-18,9:28:00,,,,,,
Seanny,BART,Yellow ,,4066,,,,Montgomery,12th St,2024-01-18,16:50:00,,,,,,
Seanny,BART,Yellow,,3191,,8,1,12th St,Powell,2024-01-21,12:19:00,12:32:00,,,,,
Seanny,MUNI,N,,2011,,,,Powell,Castro,2024-01-21,16:14:00,,,,,,
Seanny,BART,Yellow,,3057,,8,1,12th St,Montgomery,2024-01-23,9:19:00,,,,,,
Seanny,BART,Yellow,,4380,,8,6,Montgomery,12th St,2024-01-23,17:18:00,,,,,,
Seanny,BART,Red,,3174,,6,1,12th St,Embarcadero ,2024-01-24,10:23:00,,,,,,
Seanny,MUNI,N,,,,,,Embarcadero,King St & 2nd St,2024-01-24,10:37:00,,,,,,
Seanny,MUNI,N,,2087,,,,King St & 2nd St,Embarcadero,2024-01-24,21:20:00,,,,,,
Seanny,BART,Red,,3132,,6,6,Embarcadero ,12th St,2024-01-24,21:35:00,21:46:00,Outlet in bike area at X end,,,,
Seanny,BART,Yellow,,3181,,8,1,12th St,Montgomery,2024-01-30,9:20:00,,,,,,
Seanny,BART,Yellow,,3126,,8,8,Montgomery,12th St,2024-01-30,14:48:00,,,,,,
Seanny,BART,Red,,3106,,6,1,12th St,Embarcadero ,2024-01-31,9:59:00,,Updated display ,,,,
Seanny,MUNI,N,,2081,,,,Embarcadero,King St & 2nd St,2024-01-31,10:20:00,,,,,,
Seanny,MUNI,N,,2027,,,,King St & 2nd St,Embarcadero ,2024-01-31,16:49:00,,,,,,
Seanny,BART,Red,,4156,,6,3,Embarcadero ,12th St,2024-01-31,16:59:00,17:10:00,Updated display ,,,,
Seanny,BART,Red,,3003,,6,1,12th St,Embarcadero ,2024-02-01,9:21:00,9:32:00,,,,,
Seanny,MUNI,N,,2002,,,,Embarcadero,King St & 2nd St,2024-02-01,9:39:00,9:46:00,More people than usual,,,,
Seanny,MUNI,N,,1482,,,,King St & 2nd St,Embarcadero ,2024-02-01,17:18:00,,,,,,
Seanny,BART,Yellow,,4306,,8,7,Embarcadero ,12th St,2024-02-01,17:31:00,,,,,,
Seanny,BART,Red,,4087,,6,5,12th St,Powell,2024-02-03,14:39:00,14:53:00,,,,,
Seanny,BART,Red,,3232,,6,6,Powell,12th St,2024-02-03,18:11:00,18:25:00,Updated display,,,,
Seanny,BART,Yellow,,3144,,6,1,12th St,Powell,2024-02-03,,,,,,,
Seanny,BART,Blue,,3265,,6,6,Civic Center,West Oakland,2024-02-04,23:34:00,23:44:00,Litter and liquid on the floor and an uncomfortable smell,,,,
Seanny,BART,Yellow,,,,8,7,West Oakland ,12th St,2024-02-04,23:47:00,23:51:00,,,,,
Seanny,BART,Red ,,3106,,,,12th St,Montgomery,2024-02-06,10:41:00,10:52:00,Updated display ,,,,
Seanny,BART,Yellow ,,4336,,8,7,Montgomery,12th St,2024-02-06,17:19:00,,,,,,
Seanny,BART,Yellow ,,3221,,8,1,12th St,Montgomery,2024-02-08,9:37:00,9:49:00,Outlet in bike area at X end,,,,
Seanny,BART,Yellow,,4368,,8,7,Montgomery,12th St,2024-02-08,16:07:00,,,,,,
Seanny,BART,Red,,3229,,6,1,12th St,Powell,2024-02-09,17:19:00,,Updated display ,,,,
Seanny,BART,Yellow,,3041,,8,1,Powell,SFO,2024-02-09,21:12:00,21:42:00,,,,,
Seanny,BART,Yellow,,3177,,8,8,SFO,12th St,2024-02-09,,22:37:00,10-minute delay before Civic Center,,,,
Seanny,BART,Yellow,,3220,,8,1,12th St,Montgomery,2024-02-13,10:57:00,11:11:00,Hold at West Oakland ,,,,
Seanny,BART,Yellow,,4132,,8,7,Montgomery,12th St,2024-02-13,17:19:00,17:32:00,,,,,
Seanny,BART,Yellow,,3249,,8,1,12th St,Montgomery,2024-02-14,10:28:00,,,,,,
Seanny,MUNI,N,,2059,,2,2,King St & 2nd St,Embarcadero ,2024-02-14,17:06:00,17:14:00,,,,,
Seanny,BART,Yellow,,4255,,8,7,Embarcadero ,12th St,2024-02-14,17:25:00,17:34:00,,,,,
Seanny,BART,Yellow,,4255,,6,2,12th St,Montgomery,2024-02-15,9:08:00,9:20:00,,,,,
Seanny,BART,Yellow,,4255,,8,7,Montgomery,12th St,2024-02-16,16:48:00,17:00:00,,,,,
Seanny,BART,Blue,,1760,,6,4,Civic Center,West Oakland,2024-02-18,23:51:00,0:01:00,,,,,
Seanny,BART,Yellow ,,4270,,8,7,West Oakland ,12th St,2024-02-19,0:12:00,0:15:00,,,,,
Seanny,BART,Yellow,,3186,,8,1,12th St,Embarcadero ,2024-02-20,12:09:00,12:21:00,,,,,
Seanny,MUNI,N,,1526,,2,2,Embarcadero ,King St & 2nd St,2024-02-20,12:32:00,,,,,,
Seanny,MUNI,N,,2085,,2,2,King St & 2nd St,Folsom,2024-02-20,16:58:00,17:03:00,,,,,
Seanny,BART,Red,,3042,,6,6,Embarcadero,12th St,2024-02-20,17:56:00,18:08:00,Sticky floor,,,,
Seanny,BART,Yellow,,3091,,8,1,12th St,Montgomery,2024-02-21,9:57:00,10:09:00,,,,,
Seanny,MUNI,15,,8725,,,,3rd St & Brannan St - 13114,Sutter St & Sansome St - 16606,2024-02-21,17:05:00,17:11:00,,,,,
Seanny,BART,Green,,3038,,6,1,Montgomery,Civic Center,2024-02-21,17:16:00,17:19:00,,,,,
Seanny,MUNI,M,,2072,,2,2,Civic Center,Castro,2024-02-21,17:22:00,17:28:00,,,,,
Seanny,BART,Red,,3132,,6,1,12th St,Montgomery,2024-02-23,17:20:00,,,,,,
Seanny,BART,Red,,3039,,6,1,12th St,Montgomery,2024-02-24,11:59:00,,Very full ,,,,
Seanny,MUNI,S,,2107,,2,1,Castro ,Montgomery,2024-02-24,16:55:00,17:06:00,,,,,
Seanny,BART,Yellow,,4218,,8,7,Montgomery,12th St,2024-02-27,17:39:00,17:50:00,,,,,
Seanny,BART,Yellow,,3200,,8,1,12th St,Montgomery,2024-02-27,,10:41:00,,,,,
Seanny,Southwest,WN 1379,,N8854Q,,,,OAK - 25,LGB,2024-03-01,,,,Boeing 737 MAX 8,B38M,,
Seanny,Southwest,WN 2442,,N8723Q,,,,LGB - 7,OAK,2024-03-03,,,,Boeing 737 MAX 8,B38M,,
Seanny,BART,Red,,3159,,8,1,12th St,Montgomery,2024-03-06,11:20:00,11:34:00,Updated display ,,,,
Seanny,BART,Red,,4342,,8,7,Montgomery,12th St,2024-03-06,17:22:00,17:34:00,Updated display ,,,,
Seanny,BART,Yellow,,3093,,8,1,12th St,West Oakland ,2024-03-06,21:49:00,,,,,,
Seanny,BART,Yellow,,4398,,8,7,West Oakland ,12th St,2024-03-06,22:08:00,22:11:00,,,,,
Seanny,BART,Yellow,,3083,,8,8,Powell,12th St,2024-03-07,0:17:00,,,,,,
Seanny,BART,Yellow ,,3182,,8,1,12th St,Embarcadero ,2024-03-07,11:28:00,,Outlet in bike area at X end,,,,
Seanny,BART,Yellow ,,4035,,8,7,Montgomery,12th St,2024-03-07,17:52:00,18:03:00,,,,,
Seanny,BART,Yellow,,4287,,8,2,12th St,Powell,2024-03-08,20:50:00,21:03:00,,,,,
Seanny,MUNI,F,,1062,,,,Market St & Noe St - 15687,Market St & Gough,2024-03-09,21:01:00,21:11:00,,,,,
Seanny,BART,Yellow,,4161,,8,7,Civic Center,12th St,2024-03-09,21:21:00,,,,,,
Seanny,BART,Red,,,,,,12th St,West Oakland,2024-03-09,,,,,,,
Seanny,BART,,,,,,,West Oakland,12th St,2024-03-09,,,,,,,
Seanny,BART,Yellow,,3168,,8,1,12th St,Montgomery,2024-03-12,11:14:00,11:25:00,,,,,
Seanny,BART,Yellow,,4077,,8,7,Montgomery,12th St,2024-03-12,17:09:00,17:20:00,,,,,
Seanny,BART,Yellow,,3094,,8,1,12th St,Montgomery,2024-03-13,11:09:00,11:21:00,,,,,
Seanny,BART,Yellow,,4309,,8,7,Montgomery,12th St,2024-03-13,17:19:00,17:30:00,,,,,
Seanny,BART,Yellow,,3236,,8,1,12th St,Powell,2024-03-13,22:30:00,22:45:00,,,,,
Seanny,AC Transit,,,,,,,Market St & Powell St - 51441,14th St & Broadway - 55503,2024-03-14,1:04:00,,,,,,
Seanny,MUNI,N,,2035,,2,2,King St & 2nd St,Embarcadero,2024-03-14,17:16:00,17:25:00,,,,,
Seanny,BART,17:32:00,,4198,,8,7,Embarcadero ,12th St,2024-03-14,,12:42:00,,,,,
Seanny,BART,Yellow,,3275,,8,1,12th St,Embarcadero ,2024-03-19,17:08:00,17:19:00,,,,,
Seanny,BART,Yellow,,4386,,8,7,Embarcadero,12th St,2024-03-19,19:00:00,19:10:00,,,,,
Seanny,BART,Yellow,,3275,,8,1,12th St,Montgomery,2024-03-21,9:37:00,9:49:00,,,,,
Seanny,BART,Blue,,4264,,6,3,Embarcadero,Lake Merritt,2024-03-21,17:07:00,17:18:00,Outlet in bike area at X end,,,,
Seanny,BART,Red,,3087,,6,1,12th St,Civic Center,2024-03-24,12:01:00,12:16:00,Updated Display ,,,,
Seanny,BART,Yellow,,4093,,6,7,Powell,12th St,2024-03-24,13:18:00,13:30:00,,,,,
Seanny,BART,Yellow,,4093,,8,2,12th St,Montgomery,2024-03-26,9:29:00,9:41:00,"In half the car, 11/49 people were wearing masks",,,,
Seanny,BART,Blue,,3149,,6,6,Embarcadero,Lake Merritt ,2024-03-26,17:47:00,17:58:00,,,,,
Seanny,BART,Red,,3046,,6,1,12th St,Montgomery,2024-03-27,11:01:00,11:13:00,Updated display ,,,,
Seanny,BART,Yellow ,,4147,,8,7,Montgomery,12th St,2024-03-27,16:54:00,17:07:00,,,,,
Seanny,BART,Yellow ,,3260,,8,1,12th St,Montgomery,2024-03-28,9:33:00,9:45:00,,,,,
Seanny,BART,Yellow,,4014,,8,7,Montgomery,12th St,2024-03-28,17:40:00,17:51:00,,,,,
Seanny,BART,Yellow,,3189,,8,1,12th St,Montgomery,2024-03-30,11:29:00,11:41:00,,,,,
Seanny,BART,Yellow,,4058,,8,6,Powell,12th St,2024-03-30,13:56:00,14:09:00,,,,,
Seanny,BART,Yellow,,3166,,8,1,12th St,Montgomery,2024-04-02,10:28:00,10:41:00,,,,,
Seanny,BART,Yellow,,4125,,8,6,Embarcadero ,12th St,2024-04-02,17:40:00,17:50:00,,,,,
Seanny,BART,Yellow,,3139,,8,1,12th St,Powell,2024-04-03,22:13:00,22:26:00,,,,,
Seanny,BART,Yellow,,3181,,8,1,12th St,Powell,2024-04-06,14:48:00,15:03:00,,,,,
Seanny,BART,Red,,4074,,6,5,Civic Center,12th St,2024-04-06,18:49:00,19:03:00,Updated display ,,,,
Seanny,MUNI,M,,2077,,2,1,Castro,Civic Center,2024-04-06,,18:38:00,,,,,
Seanny,BART,Yellow,,3245,,8,8,Montgomery,12th St,2024-04-09,17:02:00,17:14:00,,,,,
Seanny,BART,Yellow,,3138,,8,1,12th St,Montgomery,2024-04-09,,12:09:00,,,,,
Seanny,BART,Yellow,,4014,,8,2,12th St,Montgomery,2024-04-10,10:17:00,10:29:00,,,,,
Seanny,BART,Yellow,,4336,,8,7,Montgomery,12th St,2024-04-10,16:59:00,17:10:00,,,,,
Seanny,BART,Yellow,,3228,,8,1,12th St,Powell,2024-04-10,21:56:00,22:09:00,,,,,
Seanny,BART,Yellow,,4053,,8,7,Powell,12th St,2024-04-11,0:30:00,0:42:00,,,,,
Seanny,BART,Yellow,,3022,,8,1,12th St,Montgomery,2024-04-11,11:17:00,11:29:00,,,,,
Seanny,BART,Yellow,,4084,,8,7,Montgomery,12th St,2024-04-11,17:18:00,17:31:00,,,,,
Seanny,BART,Yellow,,3276,,8,1,12th St,Embarcadero,2024-04-12,12:13:00,12:24:00,,,,,
Seanny,BART,Red,,4232,,8,7,Embarcadero,12th St,2024-04-12,12:52:00,13:04:00,Static Display,,,,
Seanny,BART,Yellow,,3196,,8,1,12th St,Montgomery,2024-04-13,15:40:00,15:53:00,,,,,
Seanny,MUNI,M,,2078,,2,2,Montgomery,Castro,2024-04-13,15:58:00,16:06:00,,,,,
Seanny,BART,Yellow,,4276,,8,7,Powell,12th St,2024-04-13,23:06:00,23:18:00,,,,,
Seanny,BART,Yellow,,4368,,8,7,12th St,Embarcadero ,2024-04-14,16:48:00,16:59:00,Outlet in bike area at X end,,,,
Seanny,MUNI,K,97,2124,,2,2,Embarcadero ,Metro Van Ness,2024-04-14,17:02:00,17:08:00,,,,,
Seanny,MUNI,9,114,8759,,,,11th St & Market St,11th St & Harrison St,2024-04-14,17:15:00,17:18:00,,,,,
Seanny,BART,Yellow,,3276,,8,1,12th St,Montgomery,2024-04-16,9:09:00,,,,,,
Seanny,BART,Yellow,,4079,,8,7,Montgomery,12th St,2024-04-16,17:28:00,17:39:00,Outlet in bike area at X end ,,,,
Seanny,BART,Yellow,,4188,,7,2,12th St,Montgomery,2024-04-17,8:09:00,8:21:00,,,,,
Seanny,BART,Blue,,3188,,6,6,Montgomery,Lake Merritt,2024-04-17,22:54:00,23:07:00,,,,,
Seanny,BART,Yellow,,4131,,8,7,Montgomery,12th St,2024-04-18,21:59:00,22:11:00,,,,,
Seanny,BART,Yellow,,3215,,8,1,12th St,Montgomery,2024-04-18,,8:41:00,,,,,
Seanny,BART,Yellow,,4151,,8,7,Montgomery,12th St,2024-04-19,17:10:00,17:21:00,,,,,
Seanny,BART,Yellow,,3160,,8,1,12th St,Montgomery,2024-04-19,,9:01:00,,,,,
Seanny,BART,Orange,,3042,,6,6,12th St,MacArthur,2024-04-20,12:37:00,12:42:00,All seats against wall,,,,
Seanny,BART,Legacy Run,,1897,,5,4,MacArthur ,Bay Fair,2024-04-20,13:59:00,14:18:00,,,,,
Seanny,BART,Legacy Run,,1212,,5,1,Bay Fair,MacArthur,2024-04-20,14:29:00,,,,,,
Seanny,BART,Orange ,,4071,,6,5,MacArthur,12th St,2024-04-20,15:06:00,15:10:00,,,,,
Seanny,BART,Red ,,4100,,8,5,12th St,Embarcadero,2024-04-20,16:39:00,16:50:00,,,,,
Seanny,MUNI,CA,,60,,,,Van Ness & California,California St & Jones St,2024-04-20,16:59:00,,,,,,
Seanny,BART,Yellow ,,4188,,8,7,Montgomery,12th St,2024-04-23,17:08:00,,Outlet in bike area at X end,,,,
Seanny,BART,Yellow,,3144,,8,1,12th St,Montgomery,2024-04-23,,9:49:00,,,,,
Seanny,BART,Yellow,,3086,,8,1,12th St,Embarcadero,2024-04-24,11:33:00,11:44:00,,,,,
Seanny,MUNI,N,14,2085,,2,2,Embarcadero,King St & 2nd St,2024-04-24,12:04:00,12:14:00,,,,,
Seanny,BART,Blue,,3194,,6,1,Powell,24th St,2024-04-24,18:27:00,18:33:00,,,,,
Seanny,BART,Yellow,,4363,,8,7,24th St,12th St,2024-04-24,22:11:00,22:30:00,Screens messed up,,,,
Seanny,BART,Yellow,,3245,,8,1,12th St,Montgomery,2024-04-25,10:57:00,11:09:00,BART employee joined driver at Embarcadero Station ,,,,
Seanny,MUNI,S,810,1539,,2,2,Embarcadero,Church,2024-04-25,17:40:00,17:49:00,,,,,
Seanny,MUNI,F,,1010,,,,Market St & Church St - 15662,Market St & 8th St - 15651,2024-04-25,18:52:00,19:01:00,,,,,
Seanny,BART,Red,,4020,,8,7,Civic Center,12th St,2024-04-25,19:07:00,19:23:00,,,,,
Seanny,BART,Yellow,,3054,,8,1,12th St,Montgomery,2024-04-29,17:48:00,18:01:00,"Outlet in bike area of X end, smashed and covered over",,,,
Seanny,MUNI,38R,476,6704,,,2,Market St & Montgomery St - 15684,Geary Blvd & Laguna St - 14304,2024-04-29,18:05:00,18:16:00,Bendy bus,,,,
Seanny,MUNI,38R,490,6648,,,1,Geary Blvd & Laguna St - 14305,Market St & 3rd St - 15641,2024-04-29,20:49:00,20:59:00,Bendy bus,,,,
Seanny,BART,Yellow,,4190,,8,7,Montgomery,12th St,2024-04-29,21:08:00,21:19:00,,,,,
Seanny,BART,Yellow,,3047,Y,8,2,12th St,Montgomery,2024-04-30,9:37:00,9:49:00,Signage said 10-car,,,,
Seanny,BART,Yellow,,4182,Y,8,7,West Oakland,12th St,2024-04-30,18:16:00,18:19:00,,,,,
Seanny,BART,Blue,,3194,X,6,6,Montgomery,West Oakland ,2024-04-30,,18:13:00,Outlet in bike area at X end,,,,
Seanny,AC Transit,O,,6113,,,,7th St & Alice St - 54227,Salesforce Transit Center Bay 21,2024-05-01,9:59:00,10:16:00,,,,,
Seanny,MUNI,N,84,2022,B,2,2,King St & 2nd St,Montgomery,2024-05-01,17:48:00,17:57:00,,,,,
Seanny,BART,Yellow,,3068,Y,8,1,Montgomery,24th St,2024-05-01,18:02:00,18:09:00,,,,,
Seanny,BART,Blue,,4278,Y,6,3,24th St,Powell,2024-05-01,22:26:00,22:31:00,,,,,
Seanny,MUNI,N,51,2060,B,2,2,Embarcadero ,King St & 2nd St,2024-05-02,9:54:00,10:02:00,,,,,
Seanny,BART,Blue,,3234,X,6,6,Montgomery,Lake Merritt ,2024-05-02,17:46:00,17:59:00,,,,,
Seanny,BART,Yellow,,3260,Y,8,1,12th St,Embarcadero ,2024-05-02,,9:39:00,,,,,
Seanny,BART,Yellow,,3215,Y,8,1,12th St,Montgomery,2024-05-07,10:37:00,10:49:00,,,,,
Seanny,BART,Yellow,,4157,X,8,7,Montgomery,12th St,2024-05-07,17:30:00,17:41:00,,,,,
Seanny,BART,Yellow,,3233,Y,8,1,12th St,Embarcadero,2024-05-08,10:37:00,10:47:00,,,,,
Seanny,MUNI,N,1,2017,A,2,2,Embarcadero,King St & 2nd St,2024-05-08,10:52:00,10:58:00,,,,,
Seanny,MUNI,N,66,2043,A,2,2,King St & 2nd St,Montgomery,2024-05-08,17:18:00,17:28:00,,,,,
Seanny,MUNI,24,100,5803,,,,Divisidero St & Geary Blvd- 14422,Castro St & Market St - 14334,2024-05-08,19:23:00,19:33:00,,,,,
Seanny,MUNI,38R,490,6705,,,,,,2024-05-08,,17:46:00,,,,,
Seanny,BART,Yellow,,3114,Y,8,1,12th St,Montgomery,2024-05-09,10:38:00,10:50:00,,,,,
Seanny,BART,Blue,,4391,X,8,7,Montgomery,Lake Merritt,2024-05-09,17:25:00,17:40:00,,,,,
Seanny,MUNI,7,209,6527,,,1,Height St & Divisidero St - 14951,Market St & 8th St - 15651,2024-05-11,12:40:00,12:49:00,Bendy bus,,,,
Seanny,BART,Yellow,,4182,Y,8,7,Civic Center,12th St,2024-05-11,12:55:00,13:09:00,,,,,
Seanny,BART,Yellow,,3239,Y,8,1,12th St,Civic Center,2024-05-11,15:29:00,15:45:00,,,,,
Seanny,MUNI,9,39,8704,,,,Market St & Hyde St - 15676,11th St & Harrison St - 13239,2024-05-11,15:53:00,16:00:00,,,,,
Seanny,BART,Yellow,,4197,Y,8,7,Civic Center,12th St,2024-05-11,23:35:00,23:50:00,,,,,
Seanny,BART,Yellow,,3227,Y,8,1,12th St,Montgomery,2024-05-14,10:38:00,10:50:00,,,,,
Seanny,BART,Yellow,,4203,Y,8,7,Montgomery,12th St,2024-05-14,17:38:00,17:50:00,,,,,
Seanny,BART,Yellow,,3173,Y,8,1,12th St,Civic Center,2024-05-15,17:37:00,17:53:00,,,,,
Seanny,MUNI,27,78,8733,,,,8th St & Market St - 13209,8th St & Folsom St - 13205,2024-05-15,18:00:00,18:02:00,,,,,
Seanny,BART,Yellow,,4339,Y,8,7,24th St,12th St,2024-05-15,21:02:00,21:22:00,,,,,
Seanny,BART,Yellow,,3099,Y,8,1,12th St,Montgomery,2024-05-16,11:29:00,11:41:00,,,,,
